id,display,category,threat,tier_hint,habitat,tameable,source_file,description_short
vis_npc_moyan_gate_great_elder,魔焰门·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】魔焰门·大长老。域：tiannan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松；袍色偏黑紫，神采阴锐。装备：执法令牌、简朴但高
vis_npc_moyan_gate_alchemy_elder,魔焰门·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】魔焰门·丹堂执事。域：tiannan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍；袍色偏黑紫，神采阴锐。装备：丹炉微缩
vis_npc_moyan_gate_outer_deacon,魔焰门·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】魔焰门·外门执事。域：tiannan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办；袍色偏黑紫，神采阴锐。装备：名册、外门
vis_npc_moyan_gate_patrol_captain,魔焰门·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】魔焰门·巡卫队长。域：tiannan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀；袍色偏黑紫，神采阴锐。装备：制式兵刃、
vis_npc_tiansha_sect_sect_master,天煞宗·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天煞宗·掌门/代掌。域：tiannan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒；袍色偏黑紫，神采阴
vis_npc_tiansha_sect_great_elder,天煞宗·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天煞宗·大长老。域：tiannan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松；袍色偏黑紫，神采阴锐。装备：执法令牌、简朴但高
vis_npc_tiansha_sect_alchemy_elder,天煞宗·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天煞宗·丹堂执事。域：tiannan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍；袍色偏黑紫，神采阴锐。装备：丹炉微缩
vis_npc_tiansha_sect_outer_deacon,天煞宗·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天煞宗·外门执事。域：tiannan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办；袍色偏黑紫，神采阴锐。装备：名册、外门
vis_npc_tiansha_sect_patrol_captain,天煞宗·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天煞宗·巡卫队长。域：tiannan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀；袍色偏黑紫，神采阴锐。装备：制式兵刃、
vis_npc_yuling_sect_sect_master,御灵宗·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】御灵宗·掌门/代掌。域：tiannan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒；袍色偏黑紫，神采阴
vis_npc_yuling_sect_great_elder,御灵宗·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】御灵宗·大长老。域：tiannan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松；袍色偏黑紫，神采阴锐。装备：执法令牌、简朴但高
vis_npc_yuling_sect_alchemy_elder,御灵宗·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】御灵宗·丹堂执事。域：tiannan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍；袍色偏黑紫，神采阴锐。装备：丹炉微缩
vis_npc_yuling_sect_outer_deacon,御灵宗·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】御灵宗·外门执事。域：tiannan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办；袍色偏黑紫，神采阴锐。装备：名册、外门
vis_npc_yuling_sect_patrol_captain,御灵宗·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】御灵宗·巡卫队长。域：tiannan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀；袍色偏黑紫，神采阴锐。装备：制式兵刃、
vis_npc_qianhuan_sect_sect_master,千幻宗·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千幻宗·掌门/代掌。域：tiannan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒；袍色偏黑紫，神采阴
vis_npc_qianhuan_sect_great_elder,千幻宗·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千幻宗·大长老。域：tiannan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松；袍色偏黑紫，神采阴锐。装备：执法令牌、简朴但高
vis_npc_qianhuan_sect_alchemy_elder,千幻宗·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千幻宗·丹堂执事。域：tiannan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍；袍色偏黑紫，神采阴锐。装备：丹炉微缩
vis_npc_qianhuan_sect_outer_deacon,千幻宗·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千幻宗·外门执事。域：tiannan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办；袍色偏黑紫，神采阴锐。装备：名册、外门
vis_npc_qianhuan_sect_patrol_captain,千幻宗·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千幻宗·巡卫队长。域：tiannan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀；袍色偏黑紫，神采阴锐。装备：制式兵刃、
vis_npc_luoyun_sect_sect_master,落云宗·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】落云宗·掌门/代掌。域：tiannan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒；袍色正，气息清。装
vis_npc_luoyun_sect_great_elder,落云宗·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】落云宗·大长老。域：tiannan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松；袍色正，气息清。装备：执法令牌、简朴但高阶护符
vis_npc_luoyun_sect_alchemy_elder,落云宗·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】落云宗·丹堂执事。域：tiannan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍；袍色正，气息清。装备：丹炉微缩、火折
vis_npc_luoyun_sect_outer_deacon,落云宗·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】落云宗·外门执事。域：tiannan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办；袍色正，气息清。装备：名册、外门令、低
vis_npc_luoyun_sect_patrol_captain,落云宗·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】落云宗·巡卫队长。域：tiannan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀；袍色正，气息清。装备：制式兵刃、拘灵索
vis_npc_star_palace_sect_master,星宫·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】星宫·掌门/代掌。域：chaotic_sea。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒。装备：本命法
vis_npc_star_palace_great_elder,星宫·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】星宫·大长老。域：chaotic_sea。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松。装备：执法令牌、简朴但高阶护符。立场：l
vis_npc_star_palace_alchemy_elder,星宫·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】星宫·丹堂执事。域：chaotic_sea。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍。装备：丹炉微缩、火折、鉴丹镜。
vis_npc_star_palace_outer_deacon,星宫·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】星宫·外门执事。域：chaotic_sea。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办。装备：名册、外门令、低阶飞剑。立
vis_npc_star_palace_patrol_captain,星宫·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】星宫·巡卫队长。域：chaotic_sea。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀。装备：制式兵刃、拘灵索、声望令。
vis_npc_inverse_star_alliance_sect_master,逆星盟·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】逆星盟·掌门/代掌。域：chaotic_sea。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒。装备：本命
vis_npc_inverse_star_alliance_great_elder,逆星盟·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】逆星盟·大长老。域：chaotic_sea。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松。装备：执法令牌、简朴但高阶护符。立场：
vis_npc_inverse_star_alliance_alchemy_elder,逆星盟·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】逆星盟·丹堂执事。域：chaotic_sea。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍。装备：丹炉微缩、火折、鉴丹镜
vis_npc_inverse_star_alliance_outer_deacon,逆星盟·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】逆星盟·外门执事。域：chaotic_sea。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办。装备：名册、外门令、低阶飞剑。
vis_npc_inverse_star_alliance_patrol_captain,逆星盟·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】逆星盟·巡卫队长。域：chaotic_sea。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀。装备：制式兵刃、拘灵索、声望令
vis_npc_qianzhu_teach_sect_master,千竹教·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·掌门/代掌。域：extreme_west。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒。装备：本
vis_npc_qianzhu_teach_great_elder,千竹教·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·大长老。域：extreme_west。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松。装备：执法令牌、简朴但高阶护符。立场
vis_npc_qianzhu_teach_alchemy_elder,千竹教·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·丹堂执事。域：extreme_west。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍。装备：丹炉微缩、火折、鉴丹
vis_npc_qianzhu_teach_outer_deacon,千竹教·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·外门执事。域：extreme_west。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办。装备：名册、外门令、低阶飞剑
vis_npc_qianzhu_teach_patrol_captain,千竹教·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·巡卫队长。域：extreme_west。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀。装备：制式兵刃、拘灵索、声望
vis_npc_mulan_fashi_council_sect_master,慕兰神师府·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】慕兰神师府·掌门/代掌。域：mulan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒。装备：本命法宝常收
vis_npc_mulan_fashi_council_great_elder,慕兰神师府·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】慕兰神师府·大长老。域：mulan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松。装备：执法令牌、简朴但高阶护符。立场：trib
vis_npc_mulan_fashi_council_alchemy_elder,慕兰神师府·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】慕兰神师府·丹堂执事。域：mulan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍。装备：丹炉微缩、火折、鉴丹镜。立场：
vis_npc_mulan_fashi_council_outer_deacon,慕兰神师府·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】慕兰神师府·外门执事。域：mulan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办。装备：名册、外门令、低阶飞剑。立场：t
vis_npc_mulan_fashi_council_patrol_captain,慕兰神师府·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】慕兰神师府·巡卫队长。域：mulan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀。装备：制式兵刃、拘灵索、声望令。立场：
vis_npc_tianlan_temple_sect_master,天澜圣殿·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天澜圣殿·掌门/代掌。域：tianlan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒。装备：本命法宝常
vis_npc_tianlan_temple_great_elder,天澜圣殿·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天澜圣殿·大长老。域：tianlan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松。装备：执法令牌、简朴但高阶护符。立场：tri
vis_npc_tianlan_temple_alchemy_elder,天澜圣殿·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天澜圣殿·丹堂执事。域：tianlan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍。装备：丹炉微缩、火折、鉴丹镜。立场
vis_npc_tianlan_temple_outer_deacon,天澜圣殿·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天澜圣殿·外门执事。域：tianlan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办。装备：名册、外门令、低阶飞剑。立场：
vis_npc_tianlan_temple_patrol_captain,天澜圣殿·巡卫队长（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】天澜圣殿·巡卫队长。域：tianlan。职司：patrol_captain。外貌：甲片或劲装，目光扫人如刀。装备：制式兵刃、拘灵索、声望令。立场
vis_npc_qianzhu_sect_sect_master,千竹教·掌门/代掌（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·掌门/代掌。域：tiannan。职司：sect_master。外貌：华发或冠冕，袍制最尊，气机深海般压人，眉眼少喜怒；袍色正，气息清。装
vis_npc_qianzhu_sect_great_elder,千竹教·大长老（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·大长老。域：tiannan。职司：great_elder。外貌：面相严肃，鬓霜，站姿如松；袍色正，气息清。装备：执法令牌、简朴但高阶护符
vis_npc_qianzhu_sect_alchemy_elder,千竹教·丹堂执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·丹堂执事。域：tiannan。职司：alchemy_elder。外貌：常带丹香与火燎气，指尖有药渍；袍色正，气息清。装备：丹炉微缩、火折
vis_npc_qianzhu_sect_outer_deacon,千竹教·外门执事（外貌）,humanoid_other,2,,,,bestiary_v118.json,【外貌·NPC】千竹教·外门执事。域：tiannan。职司：outer_deacon。外貌：青袍利落，表情势利或公事公办；袍色正，气息清。装备：名册、外门令、低
